gene_id,total_peaks,disrupted_peaks,intact_peaks,fraction_disrupted,n_bqtl,mean_peak_breadth,abs_log2_ase,expression,drought_fc,annotation
Zm00001eb371090,1,0,1,0.0,0,1.0,0.6386798852035224,44.6,0.926,
Zm00001eb371100,1,1,0,1.0,1,18.0,1.0832425250112372,77.2,0.632,
Zm00001eb371110,3,0,3,0.0,0,15.333333333333334,0.7380844296545729,151.3,0.413,
Zm00001eb371150,2,1,1,0.5,2,17.5,0.4284359807089855,200.9,0.395,
Zm00001eb371160,1,1,0,1.0,2,15.0,,,,
Zm00001eb371180,1,1,0,1.0,1,25.0,0.8623629292125369,34.8,0.05,
Zm00001eb371190,1,0,1,0.0,0,11.0,0.2344504378536651,3.9,0.237,
Zm00001eb371200,2,1,1,0.5,2,15.0,0.2513913279800281,2151.4,-0.072,
Zm00001eb371210,1,1,0,1.0,2,23.0,0.5247514637793051,116.5,0.374,
Zm00001eb371220,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb371230,1,0,1,0.0,0,5.0,,,,
Zm00001eb371240,4,1,3,0.25,2,15.75,0.70530565061057,8.5,-0.154,
Zm00001eb371250,2,1,1,0.5,5,15.0,0.9545451724463356,402.3,0.726,
Zm00001eb371270,2,1,1,0.5,1,12.0,0.9267173618520542,4.0,0.0,
Zm00001eb371280,2,0,2,0.0,0,10.5,0.9160315328854768,22.9,-1.639,
Zm00001eb371290,1,0,1,0.0,0,8.0,,1.2,0.222,
Zm00001eb371300,1,0,1,0.0,0,25.0,0.6438561897747249,14.6,2.229,
Zm00001eb371320,1,0,1,0.0,0,25.0,0.1981571266318262,151.5,0.013,
Zm00001eb371330,1,0,1,0.0,0,2.0,,,,
Zm00001eb371340,2,0,2,0.0,0,2.0,,,,
Zm00001eb371350,1,0,1,0.0,0,15.0,,,,
Zm00001eb371360,2,0,2,0.0,0,7.5,,,,
Zm00001eb371370,1,0,1,0.0,0,15.0,0.5714660432453763,95.1,1.378,
Zm00001eb371380,1,0,1,0.0,0,1.0,,,,
Zm00001eb371400,1,0,1,0.0,0,2.0,,,,
Zm00001eb371410,2,0,2,0.0,0,12.5,,,,
Zm00001eb371420,2,0,2,0.0,0,5.0,,,,
Zm00001eb371430,2,1,1,0.5,2,14.5,0.441740753226027,345.0,-1.209,
Zm00001eb371470,2,1,1,0.5,2,12.5,,,,
Zm00001eb371480,1,0,1,0.0,0,15.0,0.3219280948873623,4.7,-0.17,
Zm00001eb371490,2,1,1,0.5,1,13.0,1.6909081651859412,553.7,-1.417,
Zm00001eb371500,5,0,5,0.0,0,6.4,0.5410706572847328,55.9,0.722,
Zm00001eb371510,3,1,2,0.3333333333333333,1,10.333333333333334,,1.6,1.076,
Zm00001eb371520,3,1,2,0.3333333333333333,4,9.666666666666666,0.1894913683869795,195.1,0.912,
Zm00001eb371530,2,2,0,1.0,5,16.5,0.8730501507439966,47.7,0.183,
Zm00001eb371540,4,2,2,0.5,2,3.25,1.0052944422722383,0.9,-0.662,
Zm00001eb371550,2,1,1,0.5,6,13.5,0.6005664326139559,837.7,-0.038,
Zm00001eb371560,1,1,0,1.0,6,25.0,,,,
Zm00001eb371580,2,0,2,0.0,0,1.0,0.7004397181410921,1.1,-0.566,
Zm00001eb371590,2,0,2,0.0,0,17.0,0.3057535715883188,32.0,0.245,
Zm00001eb371610,1,1,0,1.0,1,19.0,1.3517117882899568,33.8,0.207,
Zm00001eb371620,1,0,1,0.0,0,16.0,,,,
Zm00001eb371630,1,0,1,0.0,0,25.0,1.0174108806405406,22.2,0.116,
Zm00001eb371640,3,2,1,0.6666666666666666,4,12.0,0.1201967691229069,1571.7,-0.596,
Zm00001eb371650,3,0,3,0.0,0,4.333333333333333,,,,
Zm00001eb371680,2,1,1,0.5,2,13.0,1.207404599398203,227.5,4.422,
Zm00001eb371720,1,0,1,0.0,0,25.0,0.2060132970778564,66.5,0.903,
Zm00001eb371730,1,1,0,1.0,2,24.0,0.1455630005257018,201.6,-0.453,
Zm00001eb371740,2,1,1,0.5,2,14.0,0.2825421946365397,344.9,0.442,
Zm00001eb371750,2,0,2,0.0,0,12.5,,,,
Zm00001eb371760,1,0,1,0.0,0,24.0,0.4741774399249962,410.5,0.875,
Zm00001eb371770,2,0,2,0.0,0,15.0,0.247977700489042,220.6,0.371,
Zm00001eb371780,2,0,2,0.0,0,1.5,,,,
Zm00001eb371800,1,1,0,1.0,4,25.0,1.560202730792856,117.6,-1.778,
Zm00001eb371810,1,1,0,1.0,3,25.0,0.2219759990385968,1540.2,0.737,
Zm00001eb371820,1,1,0,1.0,5,25.0,0.5361726220452938,1698.3,-1.983,
Zm00001eb371830,2,1,1,0.5,1,12.0,0.6849429889565426,66.4,0.936,
Zm00001eb371840,3,1,2,0.3333333333333333,1,4.333333333333333,0.8126306619579822,194.2,0.508,
Zm00001eb371880,4,1,3,0.25,1,5.75,0.8723707358371033,29.7,-0.583,
Zm00001eb371890,1,1,0,1.0,1,25.0,0.9083067207447504,94.9,-1.212,
Zm00001eb371900,2,1,1,0.5,1,13.0,0.1696235944607914,472.3,0.204,
Zm00001eb371910,2,1,1,0.5,4,12.0,,1.3,1.322,
Zm00001eb371920,1,0,1,0.0,0,2.0,,,,
Zm00001eb371930,2,0,2,0.0,0,13.0,0.8083763171178131,6.6,-0.4,
Zm00001eb371940,1,1,0,1.0,2,12.0,0.5711627490267529,23.7,0.704,
Zm00001eb371950,3,2,1,0.6666666666666666,6,16.0,0.3881770057884947,78.9,0.333,
Zm00001eb371960,2,1,1,0.5,1,13.5,1.002461562092652,36.7,0.137,
Zm00001eb371970,1,0,1,0.0,0,5.0,,,,
Zm00001eb371980,2,1,1,0.5,2,13.0,0.2457673124595303,1943.3,-1.502,
Zm00001eb372020,1,0,1,0.0,0,2.0,,,,
Zm00001eb372030,1,0,1,0.0,0,2.0,,,,
Zm00001eb372040,1,0,1,0.0,0,6.0,,,,
Zm00001eb372060,1,0,1,0.0,0,4.0,,,,
Zm00001eb372070,1,1,0,1.0,1,21.0,1.477172133418554,38.3,-1.545,
Zm00001eb372100,3,0,3,0.0,0,1.3333333333333333,,,,
Zm00001eb372110,1,0,1,0.0,0,25.0,,,,
Zm00001eb372120,1,0,1,0.0,0,1.0,,,,
Zm00001eb372130,1,0,1,0.0,0,3.0,0.4803488695672143,4.5,1.177,
Zm00001eb372150,2,2,0,1.0,3,24.5,0.3662483733701436,168.1,0.89,
Zm00001eb372180,1,1,0,1.0,3,25.0,0.5323600328798773,100.2,-0.51,
Zm00001eb372190,1,0,1,0.0,0,12.0,,,,
Zm00001eb372200,1,1,0,1.0,2,25.0,0.4539096831579183,344.8,0.662,
Zm00001eb372210,1,1,0,1.0,2,25.0,0.135578021385148,347.3,-0.324,
Zm00001eb372220,2,0,2,0.0,0,12.5,2.715758930540712,31.3,1.252,
Zm00001eb372230,1,1,0,1.0,1,3.0,,,,
Zm00001eb372260,2,0,2,0.0,0,1.0,,,,
Zm00001eb372270,4,0,4,0.0,0,1.25,,,,
Zm00001eb372280,1,0,1,0.0,0,19.0,0.8929851226818926,2.6,-0.696,
Zm00001eb372310,1,0,1,0.0,0,9.0,0.4895995285825664,7.1,1.231,
Zm00001eb372320,2,1,1,0.5,1,6.0,,,,
Zm00001eb372330,2,1,1,0.5,3,20.0,0.4443286517522262,67.2,0.112,
Zm00001eb372360,3,0,3,0.0,0,1.0,,0.8,0.431,
Zm00001eb372370,2,0,2,0.0,0,14.0,0.3680350217167435,25.5,1.161,
Zm00001eb372380,2,0,2,0.0,0,11.0,0.3964608517623268,311.2,-1.44,
Zm00001eb372390,2,2,0,1.0,6,15.5,0.9115261728251288,29.6,-0.508,
Zm00001eb372400,1,0,1,0.0,0,5.0,,,,
Zm00001eb372410,1,0,1,0.0,0,25.0,0.2678699323638545,639.9,0.372,
Zm00001eb372420,3,0,3,0.0,0,13.666666666666666,2.5027878014426648,1.5,-0.479,
Zm00001eb372440,1,1,0,1.0,5,25.0,,,,
Zm00001eb372450,2,1,1,0.5,5,13.0,,,,
Zm00001eb372480,1,0,1,0.0,0,14.0,,,,
Zm00001eb372490,2,0,2,0.0,0,13.0,0.2833614261260269,110.1,-0.829,
Zm00001eb372500,1,1,0,1.0,1,24.0,0.6417658972525958,441.4,0.22,
Zm00001eb372510,3,1,2,0.3333333333333333,2,9.0,0.6139693111067174,19.5,-1.35,
Zm00001eb372520,2,0,2,0.0,0,17.0,0.4952596821829672,14.8,-1.948,
Zm00001eb372530,2,0,2,0.0,0,8.5,,,,
Zm00001eb372540,1,0,1,0.0,0,3.0,0.6328685889534399,12.0,0.6,
Zm00001eb372550,1,1,0,1.0,1,24.0,0.8857921365458061,61.3,0.193,
Zm00001eb372570,2,0,2,0.0,0,13.0,0.2865593237080127,61.1,-0.861,
Zm00001eb372600,2,1,1,0.5,2,15.0,0.506176081748861,87.1,0.111,
Zm00001eb372610,1,0,1,0.0,0,1.0,1.6705184589175337,0.7,-0.105,
Zm00001eb372620,1,0,1,0.0,0,14.0,,,,
Zm00001eb372640,2,1,1,0.5,1,9.0,,,,
Zm00001eb372660,1,1,0,1.0,3,25.0,0.8817981763918222,224.2,1.341,
Zm00001eb372690,1,0,1,0.0,0,14.0,,,,
Zm00001eb372700,3,1,2,0.3333333333333333,3,9.0,0.5910901033131379,297.9,0.46,
Zm00001eb372710,3,2,1,0.6666666666666666,2,8.666666666666666,4.969626350956481,0.9,0.159,
Zm00001eb372720,1,1,0,1.0,1,25.0,1.9231588878194972,247.2,-1.449,
Zm00001eb372730,3,0,3,0.0,0,3.3333333333333335,,,,
Zm00001eb372750,3,1,2,0.3333333333333333,1,14.0,0.8128569682022738,288.6,2.886,
Zm00001eb372760,3,0,3,0.0,0,7.666666666666667,,,,
Zm00001eb372770,1,1,0,1.0,4,25.0,0.3019099505585686,172.2,0.822,
Zm00001eb372780,1,0,1,0.0,0,11.0,0.9580798531047704,4.8,-1.75,
Zm00001eb372790,2,1,1,0.5,1,25.0,0.3136850457310413,223.8,0.532,
Zm00001eb372800,1,0,1,0.0,0,1.0,,,,
Zm00001eb372810,2,2,0,1.0,7,16.0,,,,
Zm00001eb372830,2,1,1,0.5,2,13.0,1.7716986905181358,3.6,0.851,
Zm00001eb372850,3,1,2,0.3333333333333333,3,9.666666666666666,,,,
Zm00001eb372860,2,1,1,0.5,1,12.5,1.226360990025931,78.0,0.077,
Zm00001eb372870,2,0,2,0.0,0,2.0,1.036525876025114,9.3,1.524,
Zm00001eb372880,1,0,1,0.0,0,4.0,,,,
Zm00001eb372900,2,1,1,0.5,1,13.5,0.4123883086505445,51.2,0.002,
Zm00001eb372940,2,0,2,0.0,0,3.5,0.7162553517948731,11.4,-2.172,
Zm00001eb372950,3,0,3,0.0,0,8.333333333333334,0.8946249487484362,349.0,-0.256,
Zm00001eb372960,1,1,0,1.0,2,25.0,1.161888591579692,148.5,-0.019,
Zm00001eb372970,1,1,0,1.0,2,25.0,0.6229264606027488,109.5,0.659,
Zm00001eb372980,2,2,0,1.0,4,13.0,0.064553133117843,1592.7,-1.166,
Zm00001eb372990,3,0,3,0.0,0,7.666666666666667,0.4784852362147447,14.8,1.402,
Zm00001eb373000,1,1,0,1.0,1,9.0,,,,
Zm00001eb373010,1,1,0,1.0,1,2.0,,,,
Zm00001eb373030,1,0,1,0.0,0,25.0,1.6340773092980891,105.1,1.893,
Zm00001eb373040,2,0,2,0.0,0,11.0,1.423674470377316,21.4,0.442,
Zm00001eb373050,1,0,1,0.0,0,25.0,1.188661564023898,106.5,1.624,
Zm00001eb373070,3,1,2,0.3333333333333333,2,14.333333333333334,,,,
Zm00001eb373080,1,1,0,1.0,2,25.0,0.3901482661622872,225.0,0.235,
Zm00001eb373090,2,1,1,0.5,1,12.5,0.4923816753874631,344.9,0.253,
Zm00001eb373100,1,0,1,0.0,0,22.0,0.996850110126322,90.4,1.594,
Zm00001eb373110,3,0,3,0.0,0,11.666666666666666,0.2323065662718891,527.7,-0.472,
Zm00001eb373120,2,2,0,1.0,9,14.0,0.6364254391393114,358.8,0.691,
Zm00001eb373130,2,0,2,0.0,0,13.0,0.6183342343699739,125.1,0.448,
Zm00001eb373140,4,1,3,0.25,5,7.75,0.4376520104276752,71.4,1.239,
Zm00001eb373150,1,1,0,1.0,6,25.0,1.8389214081160288,19873.6,-1.018,
Zm00001eb373160,1,0,1,0.0,0,25.0,0.8369423708519459,2.9,-0.519,
Zm00001eb373170,1,0,1,0.0,0,1.0,,,,
Zm00001eb373180,2,1,1,0.5,2,13.0,0.151341876420241,409.6,0.021,
Zm00001eb373190,1,0,1,0.0,0,11.0,0.6769928204078449,17.6,-0.23,
Zm00001eb373230,1,1,0,1.0,1,10.0,,,,
Zm00001eb373260,2,0,2,0.0,0,4.0,,,,
Zm00001eb373270,2,1,1,0.5,1,5.5,,,,
Zm00001eb373290,2,0,2,0.0,0,13.0,0.4251720626408333,496.5,0.99,
Zm00001eb373300,1,0,1,0.0,0,22.0,0.7787570174087025,113.7,1.534,
Zm00001eb373310,1,0,1,0.0,0,1.0,,0.5,0.322,
Zm00001eb373320,2,0,2,0.0,0,12.5,,,,
Zm00001eb373330,2,1,1,0.5,2,13.5,0.3565487182356307,30.3,0.68,
Zm00001eb373340,1,0,1,0.0,0,25.0,0.2939717558446394,135.3,0.91,
Zm00001eb373350,1,0,1,0.0,0,5.0,0.7924812503605781,1.8,0.875,
Zm00001eb373370,1,1,0,1.0,2,18.0,0.6956094593609288,4.8,1.222,
Zm00001eb373380,2,1,1,0.5,1,11.0,0.6137386669603088,743.1,2.117,
Zm00001eb373390,4,3,1,0.75,3,11.0,0.4182482194583851,42.7,0.478,
Zm00001eb373400,4,1,3,0.25,1,8.75,2.159158145671823,8.7,-2.138,
Zm00001eb373420,2,1,1,0.5,1,12.5,0.2878395637683346,107.2,0.174,
Zm00001eb373450,1,1,0,1.0,1,25.0,0.8831237702067551,5.3,1.841,
Zm00001eb373460,1,1,0,1.0,1,6.0,,,,
Zm00001eb373480,4,1,3,0.25,1,5.5,,,,
Zm00001eb373490,3,2,1,0.6666666666666666,6,17.0,0.2853570579912891,3696.6,-2.502,
Zm00001eb373500,2,0,2,0.0,0,13.0,0.5110388813794785,543.5,0.451,
Zm00001eb373510,3,0,3,0.0,0,16.666666666666668,0.7440359566298734,2.9,0.473,
Zm00001eb373520,2,0,2,0.0,0,12.5,,,,
Zm00001eb373540,2,2,0,1.0,8,25.0,1.4137016223338164,3.1,-0.54,
Zm00001eb373570,1,1,0,1.0,1,24.0,1.0932585072636745,33.8,3.919,
Zm00001eb373580,2,1,1,0.5,4,13.0,0.4028430632004543,414.6,0.181,
Zm00001eb373590,1,1,0,1.0,4,25.0,,,,
Zm00001eb373600,1,1,0,1.0,2,25.0,0.9541135187533508,34.7,-1.036,
Zm00001eb373610,1,0,1,0.0,0,1.0,,,,
Zm00001eb373620,1,0,1,0.0,0,1.0,,,,
Zm00001eb373630,2,2,0,1.0,3,23.0,0.0868287393600416,573.3,0.414,
Zm00001eb373640,2,2,0,1.0,3,23.0,,,,
Zm00001eb373650,1,0,1,0.0,0,14.0,0.7341649837144192,16.2,1.687,
Zm00001eb373660,2,0,2,0.0,0,7.0,1.3517881387354465,3.4,-0.518,
Zm00001eb373670,3,1,2,0.3333333333333333,2,9.0,0.6260438108425992,17.7,0.779,
Zm00001eb373680,3,0,3,0.0,0,1.0,,,,
Zm00001eb373690,1,0,1,0.0,0,1.0,,,,
Zm00001eb373700,1,1,0,1.0,2,25.0,0.1934165873670921,2299.7,-1.301,
Zm00001eb373710,3,2,1,0.6666666666666666,2,9.666666666666666,0.3154477394000843,195.8,1.087,
Zm00001eb373760,2,2,0,1.0,6,24.5,0.6551136953981043,92.0,0.279,
Zm00001eb373770,1,0,1,0.0,0,9.0,,,,
Zm00001eb373790,1,1,0,1.0,6,25.0,0.2283740833294283,663.5,0.829,
Zm00001eb373800,2,1,1,0.5,2,13.0,0.4637129591380776,73.0,0.932,
Zm00001eb373820,4,2,2,0.5,4,9.25,,,,
Zm00001eb373830,1,0,1,0.0,0,7.0,,,,
Zm00001eb373840,1,1,0,1.0,5,25.0,,,,
Zm00001eb373880,1,0,1,0.0,0,25.0,,,,
Zm00001eb373900,2,1,1,0.5,2,11.5,0.4315887926901094,140.4,-0.375,
Zm00001eb373910,2,1,1,0.5,1,10.0,1.8706864167652724,20.1,0.002,
Zm00001eb373920,1,1,0,1.0,4,25.0,0.8015391630978446,865.3,-0.984,
Zm00001eb373930,1,0,1,0.0,0,1.0,1.0798864668303725,120.8,0.015,
Zm00001eb373940,4,0,4,0.0,0,3.75,,,,
Zm00001eb373950,2,2,0,1.0,6,13.5,0.7990993032008759,1.1,-0.436,
Zm00001eb373960,1,1,0,1.0,1,25.0,0.4025375376620593,1978.9,1.155,
Zm00001eb373970,1,1,0,1.0,3,25.0,0.3851765294415051,170.5,0.2,
Zm00001eb373980,5,0,5,0.0,0,5.8,0.392363192358175,356.6,-0.164,
Zm00001eb373990,4,1,3,0.25,2,8.25,0.553802232978752,1192.3,1.54,
Zm00001eb374000,2,1,1,0.5,2,14.5,0.2575279222285906,273.9,0.373,
Zm00001eb374010,2,0,2,0.0,0,13.0,1.288618720366462,49.7,1.752,
Zm00001eb374040,3,3,0,1.0,4,11.666666666666666,0.5345805409559488,457.1,0.685,
Zm00001eb374060,1,1,0,1.0,4,25.0,,,,
Zm00001eb374070,2,1,1,0.5,3,21.0,,,,
Zm00001eb374080,1,0,1,0.0,0,25.0,0.3470355698343614,469.5,0.36,
Zm00001eb374090,3,2,1,0.6666666666666666,3,14.333333333333334,0.4731566784217453,8227.2,4.158,
Zm00001eb374100,2,1,1,0.5,1,11.5,0.7485785667261158,398.4,0.328,
Zm00001eb374110,2,0,2,0.0,0,13.5,0.7500405640943204,1114.0,1.256,
Zm00001eb374120,2,2,0,1.0,5,16.5,0.5738861740571303,306.5,0.546,
Zm00001eb374130,3,1,2,0.3333333333333333,3,7.333333333333333,,,,
Zm00001eb374140,1,1,0,1.0,2,23.0,0.8216722006081024,23.3,-3.169,
Zm00001eb374150,4,1,3,0.25,1,7.25,0.3562665036157202,402.9,0.559,
Zm00001eb374160,1,1,0,1.0,4,25.0,0.798837693119436,1046.8,-0.044,
Zm00001eb374170,2,2,0,1.0,6,24.5,0.5627504276790372,100.0,1.541,
Zm00001eb374180,2,1,1,0.5,7,23.5,,,,
Zm00001eb374190,1,0,1,0.0,0,1.0,0.4705531554732157,1.0,-0.954,
Zm00001eb374200,1,1,0,1.0,2,25.0,0.6959377746053518,403.8,0.677,
Zm00001eb374210,3,1,2,0.3333333333333333,1,11.0,2.610704360309023,956.3,2.045,
Zm00001eb374220,3,0,3,0.0,0,9.333333333333334,,0.9,0.316,
Zm00001eb374230,2,1,1,0.5,3,14.5,1.1283240969755393,37.0,1.984,
Zm00001eb374240,1,1,0,1.0,3,21.0,,0.4,0.193,
Zm00001eb374270,3,3,0,1.0,3,10.0,0.3596012325246266,118.9,1.213,
Zm00001eb374280,1,1,0,1.0,2,25.0,0.3202179375093287,75.2,-0.13,
Zm00001eb374300,2,1,1,0.5,2,13.5,0.5073212794041098,495.4,0.708,
Zm00001eb374310,2,0,2,0.0,0,12.5,,,,
Zm00001eb374320,4,1,3,0.25,1,7.0,,,,
Zm00001eb374330,3,1,2,0.3333333333333333,3,11.333333333333334,0.6955024113878397,1142.6,0.11,
Zm00001eb374350,2,1,1,0.5,3,14.5,0.9035049215725136,39.3,-0.593,
Zm00001eb374360,2,2,0,1.0,6,24.5,0.1322132134237911,189.5,0.355,
Zm00001eb374380,3,1,2,0.3333333333333333,4,10.0,1.1867714404680565,905.8,-0.074,
Zm00001eb374390,1,1,0,1.0,2,25.0,0.8796806404048625,2.3,-1.129,
Zm00001eb374400,2,1,1,0.5,1,6.5,,,,
Zm00001eb374410,1,1,0,1.0,2,25.0,1.6606266341073417,4.2,-1.205,
Zm00001eb374420,1,0,1,0.0,0,15.0,,,,
Zm00001eb374430,3,1,2,0.3333333333333333,1,16.666666666666668,1.065939731931744,6.9,-0.422,
Zm00001eb374440,6,1,5,0.16666666666666666,1,5.166666666666667,0.777118429867848,109.8,1.224,
Zm00001eb374450,2,1,1,0.5,2,13.0,0.7144525012916507,7.0,-0.536,
Zm00001eb374460,2,1,1,0.5,1,13.5,0.1267846526079054,488.3,-0.103,
Zm00001eb374470,1,1,0,1.0,3,25.0,0.4774631243678733,1115.9,0.758,
Zm00001eb374480,1,0,1,0.0,0,25.0,,,,
Zm00001eb374490,1,0,1,0.0,0,25.0,,,,
Zm00001eb374500,1,0,1,0.0,0,25.0,,,,
Zm00001eb374510,4,1,3,0.25,2,7.75,0.4704784911917998,9.3,1.289,
Zm00001eb374520,2,1,1,0.5,1,13.0,0.4110292398753509,9.4,1.583,
Zm00001eb374530,2,0,2,0.0,0,23.0,2.0114047632722496,9.2,0.578,
Zm00001eb374540,2,1,1,0.5,2,22.5,,,,
Zm00001eb374550,1,1,0,1.0,1,23.0,1.222392421336448,54.3,4.867,
Zm00001eb374560,2,1,1,0.5,6,16.0,0.7886987901398943,107.3,1.064,
Zm00001eb374580,1,1,0,1.0,7,25.0,0.4057737781584382,100.7,2.441,
Zm00001eb374590,2,0,2,0.0,0,1.0,,,,
Zm00001eb374600,2,0,2,0.0,0,13.0,0.7859344072639577,9.0,1.255,
Zm00001eb374610,1,0,1,0.0,0,20.0,0.4854268271702417,3.0,1.0,
Zm00001eb374630,4,1,3,0.25,1,9.25,0.5057158276493211,212.2,-1.624,
Zm00001eb374640,1,0,1,0.0,0,18.0,0.9154363325816764,16.2,0.198,
Zm00001eb374650,3,1,2,0.3333333333333333,3,10.333333333333334,0.6495522951641466,96.8,-0.738,
Zm00001eb374670,2,1,1,0.5,1,13.0,0.39326662499095,1513.8,0.345,
Zm00001eb374680,3,0,3,0.0,0,8.0,,,,
Zm00001eb374690,4,1,3,0.25,3,7.25,,,,
Zm00001eb374700,4,0,4,0.0,0,3.75,,,,
Zm00001eb374710,2,0,2,0.0,0,13.0,5.567073775382939,1.3,0.041,
Zm00001eb374750,2,1,1,0.5,2,13.0,0.8620090495716854,76.2,0.464,
Zm00001eb374760,1,1,0,1.0,4,25.0,0.5402941399923697,53.8,0.423,
Zm00001eb374780,1,0,1,0.0,0,20.0,1.6364244128791967,138.4,0.414,
Zm00001eb374790,3,2,1,0.6666666666666666,5,9.666666666666666,1.160964047443681,0.9,0.0,
Zm00001eb374800,4,0,4,0.0,0,11.0,,,,
Zm00001eb374810,2,1,1,0.5,1,6.5,0.8965803654900126,20.5,-0.019,
Zm00001eb374820,3,2,1,0.6666666666666666,4,17.0,0.5689683193584434,13.4,1.854,
Zm00001eb374830,1,1,0,1.0,1,25.0,,,,
Zm00001eb374840,2,0,2,0.0,0,5.0,0.579950229499725,4.2,0.369,
Zm00001eb374860,3,2,1,0.6666666666666666,2,12.0,2.4594316186372973,1.1,-0.178,
Zm00001eb374870,4,1,3,0.25,6,8.25,0.6845540635237,234.4,2.199,
Zm00001eb374880,2,1,1,0.5,1,25.0,1.3778042259350778,1463.3,0.938,
Zm00001eb374890,1,1,0,1.0,1,1.0,2.1539527853439457,6.9,-0.547,
Zm00001eb374910,3,0,3,0.0,0,9.0,0.6312026720669078,100.4,1.009,
Zm00001eb374920,1,1,0,1.0,2,25.0,0.419904941624396,427.9,-0.443,
Zm00001eb374930,3,1,2,0.3333333333333333,1,6.0,,0.5,0.322,
Zm00001eb374940,1,0,1,0.0,0,2.0,3.222392421336448,2.3,1.425,
Zm00001eb374950,1,0,1,0.0,0,7.0,,,,
Zm00001eb374980,1,0,1,0.0,0,25.0,,226.8,0.633,
Zm00001eb374990,1,0,1,0.0,0,25.0,0.8033299414271149,8.7,-0.408,
Zm00001eb375000,1,1,0,1.0,2,11.0,,1.8,1.212,
Zm00001eb375010,1,1,0,1.0,2,25.0,0.3713305994704687,1261.1,2.091,
Zm00001eb375020,1,1,0,1.0,2,25.0,,,,
Zm00001eb375030,1,1,0,1.0,2,25.0,0.5176190994675491,489.5,-0.636,
Zm00001eb375040,2,2,0,1.0,6,25.0,0.4952623611387869,786.1,1.892,
Zm00001eb375050,2,0,2,0.0,0,13.0,,,,
Zm00001eb375060,2,0,2,0.0,0,13.0,1.9361865855240783,4.4,0.051,
Zm00001eb375080,1,0,1,0.0,0,1.0,,,,
Zm00001eb375090,1,0,1,0.0,0,1.0,,,,
Zm00001eb375100,1,0,1,0.0,0,1.0,,,,
Zm00001eb375110,3,2,1,0.6666666666666666,2,12.0,0.6222655255159678,619.1,0.104,
Zm00001eb375120,1,0,1,0.0,0,1.0,2.3230957996666985,210.1,-0.51,
Zm00001eb375130,4,3,1,0.75,3,11.25,0.1721311194423434,97.4,0.545,
Zm00001eb375140,2,1,1,0.5,2,14.0,0.3764973569696171,103.0,0.596,
Zm00001eb375180,1,0,1,0.0,0,25.0,1.0,2.1,-0.199,
Zm00001eb375190,1,0,1,0.0,0,19.0,0.4316430106223665,285.9,0.143,
Zm00001eb375200,3,1,2,0.3333333333333333,4,25.0,0.3072132507367436,924.9,-0.503,
Zm00001eb375210,1,1,0,1.0,1,25.0,0.3416560339296623,315.8,0.163,
Zm00001eb375220,2,0,2,0.0,0,12.0,,,,
Zm00001eb375230,2,0,2,0.0,0,5.0,0.7655152420330629,3.5,0.61,
Zm00001eb375240,4,1,3,0.25,1,4.0,1.345552694200349,72.9,0.323,
Zm00001eb375250,1,1,0,1.0,1,17.0,0.3664861903171606,284.2,0.437,
Zm00001eb375270,3,2,1,0.6666666666666666,4,16.666666666666668,1.126169225517507,74.5,0.478,
Zm00001eb375280,4,1,3,0.25,2,10.0,,,,
Zm00001eb375290,3,1,2,0.3333333333333333,2,12.666666666666666,,,,
Zm00001eb375320,1,0,1,0.0,0,24.0,0.2543291282302598,59.8,1.018,
Zm00001eb375340,3,0,3,0.0,0,4.666666666666667,,,,
Zm00001eb375360,3,1,2,0.3333333333333333,2,17.0,,,,
Zm00001eb375370,3,2,1,0.6666666666666666,7,10.0,,,,
Zm00001eb375380,3,1,2,0.3333333333333333,3,9.0,0.2162801602021471,994.2,0.387,
Zm00001eb375390,4,1,3,0.25,2,10.0,0.5531978719204174,39.7,0.637,
Zm00001eb375400,3,0,3,0.0,0,11.333333333333334,0.552469627568453,197.1,0.548,
Zm00001eb375410,3,0,3,0.0,0,3.0,0.3583824101937845,190.8,0.469,
Zm00001eb375420,3,0,3,0.0,0,10.666666666666666,0.6746941753396668,72.0,0.343,
Zm00001eb375430,4,0,4,0.0,0,7.25,0.1897425744528135,407.7,0.595,
Zm00001eb375440,2,2,0,1.0,2,7.5,,0.7,0.0,
Zm00001eb375450,3,2,1,0.6666666666666666,10,17.666666666666668,1.0019179261890676,266.2,0.102,
Zm00001eb375460,1,1,0,1.0,1,22.0,0.7741633608996968,561.8,-2.665,
Zm00001eb375480,3,1,2,0.3333333333333333,4,14.0,0.3136899427725393,120.7,-0.591,
Zm00001eb375490,2,1,1,0.5,1,13.5,0.3473459658990501,61.7,1.955,
Zm00001eb375500,2,1,1,0.5,5,24.5,0.23486990951978,164.2,0.984,
Zm00001eb375510,2,1,1,0.5,5,14.0,0.1691377808498398,412.1,0.27,
Zm00001eb375520,3,1,2,0.3333333333333333,1,10.333333333333334,0.2350692306894913,278.9,0.767,
Zm00001eb375530,2,1,1,0.5,3,13.0,0.3220248435010699,446.9,0.466,
Zm00001eb375540,1,0,1,0.0,0,20.0,,,,
Zm00001eb375550,1,0,1,0.0,0,2.0,,,,
Zm00001eb375560,1,1,0,1.0,8,25.0,0.440619619926573,597.4,1.933,
Zm00001eb375570,2,2,0,1.0,5,17.0,1.5234322776833653,11.4,2.362,
